second;src;DioCount;DisCount;DaoCount;OtherMsg;label
520.0;fe80::c30c:0:0:b;60;0;11;0;0
530.0;fe80::c30c:0:0:8;90;0;0;0;0
530.0;fe80::c30c:0:0:4;60;0;24;0;0
530.0;fe80::c30c:0:0:c;0;1125;0;0;1
530.0;fe80::c30c:0:0:5;60;0;20;0;0
530.0;fe80::c30c:0:0:2;90;0;52;0;0
530.0;fe80::c30c:0:0:a;60;0;19;0;0
530.0;fe80::c30c:0:0:6;90;0;0;0;0
530.0;fe80::c30c:0:0:9;60;0;54;0;0
530.0;fe80::c30c:0:0:3;0;0;172;0;0
530.0;fe80::c30c:0:0:7;60;0;0;0;0
530.0;fe80::c30c:0:0:b;90;0;101;0;0
540.0;fe80::c30c:0:0:8;60;0;0;0;0
540.0;fe80::c30c:0:0:4;60;0;153;0;0
540.0;fe80::c30c:0:0:c;0;1350;0;0;1
540.0;fe80::c30c:0:0:5;60;0;34;0;0
540.0;fe80::c30c:0:0:a;60;0;40;0;0
540.0;fe80::c30c:0:0:2;30;0;29;0;0
540.0;fe80::c30c:0:0:6;30;0;0;0;0
540.0;fe80::c30c:0:0:9;90;0;80;0;0
540.0;fe80::c30c:0:0:3;0;0;263;0;0
540.0;fe80::c30c:0:0:7;60;0;0;0;0
540.0;fe80::c30c:0:0:b;60;0;75;0;0
550.0;fe80::c30c:0:0:8;30;0;0;0;0
550.0;fe80::c30c:0:0:4;60;0;4;0;0
550.0;fe80::c30c:0:0:c;0;1330;31;0;1
550.0;fe80::c30c:0:0:5;60;0;4;0;0
550.0;fe80::c30c:0:0:2;90;0;28;0;0
550.0;fe80::c30c:0:0:a;60;0;33;0;0
550.0;fe80::c30c:0:0:6;90;0;0;0;0
550.0;fe80::c30c:0:0:9;60;0;119;0;0
550.0;fe80::c30c:0:0:3;0;0;74;0;0
550.0;fe80::c30c:0:0:7;60;0;0;0;0
550.0;fe80::c30c:0:0:b;60;0;45;0;0
560.0;fe80::c30c:0:0:8;60;0;0;0;0
560.0;fe80::c30c:0:0:4;30;0;94;0;0
560.0;fe80::c30c:0:0:c;0;1259;70;0;1
560.0;fe80::c30c:0:0:5;60;0;41;0;0
560.0;fe80::c30c:0:0:2;30;0;52;0;0
560.0;fe80::c30c:0:0:a;30;0;4;0;0
560.0;fe80::c30c:0:0:6;30;0;0;0;0
560.0;fe80::c30c:0:0:9;30;0;28;0;0
560.0;fe80::c30c:0:0:3;0;0;12;0;0
560.0;fe80::c30c:0:0:7;42;0;0;0;0
560.0;fe80::c30c:0:0:b;60;0;110;0;0
570.0;fe80::c30c:0:0:8;60;0;0;0;0
570.0;fe80::c30c:0:0:4;60;0;332;0;0
570.0;fe80::c30c:0:0:c;0;1092;0;0;1
570.0;fe80::c30c:0:0:a;90;0;69;0;0
570.0;fe80::c30c:0:0:2;90;0;49;0;0
570.0;fe80::c30c:0:0:5;30;0;23;0;0
570.0;fe80::c30c:0:0:6;90;0;0;0;0
570.0;fe80::c30c:0:0:9;77;0;0;0;0
570.0;fe80::c30c:0:0:3;0;0;312;0;0
570.0;fe80::c30c:0:0:7;89;0;0;0;0
570.0;fe80::c30c:0:0:b;60;0;27;0;0
580.0;fe80::c30c:0:0:4;90;0;29;0;0
580.0;fe80::c30c:0:0:c;0;1508;0;0;1
580.0;fe80::c30c:0:0:5;90;0;11;0;0
580.0;fe80::c30c:0:0:2;60;0;12;0;0
580.0;fe80::c30c:0:0:a;60;0;17;0;0
580.0;fe80::c30c:0:0:6;60;0;0;0;0
580.0;fe80::c30c:0:0:9;65;0;37;0;0
580.0;fe80::c30c:0:0:7;60;0;0;0;0
580.0;fe80::c30c:0:0:b;30;0;31;0;0
590.0;fe80::c30c:0:0:8;30;0;0;0;0
590.0;fe80::c30c:0:0:4;60;0;312;0;0
590.0;fe80::c30c:0:0:c;0;776;19;0;1
590.0;fe80::c30c:0:0:5;60;0;3;0;0
590.0;fe80::c30c:0:0:2;60;0;29;0;0
590.0;fe80::c30c:0:0:a;30;0;0;0;0
590.0;fe80::c30c:0:0:6;60;0;0;0;0
590.0;fe80::c30c:0:0:9;30;0;14;0;0
590.0;fe80::c30c:0:0:3;0;0;332;0;0
590.0;fe80::c30c:0:0:7;30;0;0;0;0
590.0;fe80::c30c:0:0:b;0;0;44;0;0
