second;src;DioCount;DisCount;DaoCount;OtherMsg;label
204.0;fe80::c30c:0:0:a;30;0;0;0;0
204.0;fe80::c30c:0:0:c;0;64;0;0;1
204.0;fe80::c30c:0:0:6;11;0;0;0;0
204.0;fe80::c30c:0:0:8;30;0;0;0;0
205.0;fe80::c30c:0:0:c;0;64;0;0;1
205.0;fe80::c30c:0:0:6;19;0;0;0;0
206.0;fe80::c30c:0:0:2;60;0;0;0;0
206.0;fe80::c30c:0:0:c;0;137;0;0;1
206.0;fe80::c30c:0:0:5;0;0;4;0;0
207.0;fe80::c30c:0:0:4;0;0;28;0;0
207.0;fe80::c30c:0:0:c;0;179;0;0;1
207.0;fe80::c30c:0:0:3;30;0;0;0;0
207.0;fe80::c30c:0:0:a;0;0;61;0;0
208.0;fe80::c30c:0:0:5;30;0;0;0;0
208.0;fe80::c30c:0:0:2;0;0;9;0;0
208.0;fe80::c30c:0:0:a;1;0;0;0;0
208.0;fe80::c30c:0:0:c;0;88;0;0;1
208.0;fe80::c30c:0:0:b;60;0;0;0;0
209.0;fe80::c30c:0:0:b;0;0;176;0;0
209.0;fe80::c30c:0:0:a;29;0;0;0;0
209.0;fe80::c30c:0:0:7;30;0;0;0;0
209.0;fe80::c30c:0:0:8;30;0;0;0;0
210.0;fe80::c30c:0:0:9;0;0;18;0;0
210.0;fe80::c30c:0:0:5;0;0;32;0;0
210.0;fe80::c30c:0:0:2;30;0;0;0;0
210.0;fe80::c30c:0:0:a;0;0;14;0;0
210.0;fe80::c30c:0:0:b;0;0;68;0;0
211.0;fe80::c30c:0:0:4;30;0;0;0;0
211.0;fe80::c30c:0:0:9;30;0;0;0;0
211.0;fe80::c30c:0:0:6;30;0;0;0;0
212.0;fe80::c30c:0:0:c;0;196;0;0;1
213.0;fe80::c30c:0:0:c;0;272;0;0;1
213.0;fe80::c30c:0:0:3;30;0;0;0;0
214.0;fe80::c30c:0:0:a;0;0;11;0;0
214.0;fe80::c30c:0:0:c;0;156;0;0;1
214.0;fe80::c30c:0:0:9;0;0;4;0;0
214.0;fe80::c30c:0:0:b;0;0;9;0;0
215.0;fe80::c30c:0:0:2;30;0;21;0;0
215.0;fe80::c30c:0:0:c;0;104;0;0;1
215.0;fe80::c30c:0:0:9;30;0;3;0;0
215.0;fe80::c30c:0:0:b;0;0;2;0;0
216.0;fe80::c30c:0:0:4;30;0;63;0;0
216.0;fe80::c30c:0:0:7;30;0;0;0;0
216.0;fe80::c30c:0:0:5;0;0;9;0;0
216.0;fe80::c30c:0:0:a;0;0;5;0;0
216.0;fe80::c30c:0:0:c;0;52;0;0;1
216.0;fe80::c30c:0:0:6;30;0;0;0;0
216.0;fe80::c30c:0:0:8;30;0;0;0;0
217.0;fe80::c30c:0:0:5;10;0;0;0;0
217.0;fe80::c30c:0:0:a;30;0;0;0;0
217.0;fe80::c30c:0:0:b;30;0;0;0;0
218.0;fe80::c30c:0:0:5;20;0;0;0;0
218.0;fe80::c30c:0:0:c;0;26;0;0;1
219.0;fe80::c30c:0:0:5;0;0;66;0;0
219.0;fe80::c30c:0:0:c;0;130;0;0;1
220.0;fe80::c30c:0:0:5;0;0;236;0;0
221.0;fe80::c30c:0:0:4;30;0;0;0;0
221.0;fe80::c30c:0:0:9;0;0;38;0;0
221.0;fe80::c30c:0:0:3;29;0;0;0;0
221.0;fe80::c30c:0:0:5;0;0;32;0;0
221.0;fe80::c30c:0:0:a;30;0;0;0;0
221.0;fe80::c30c:0:0:6;30;0;0;0;0
221.0;fe80::c30c:0:0:8;7;0;0;0;0
222.0;fe80::c30c:0:0:9;30;0;0;0;0
222.0;fe80::c30c:0:0:3;1;0;0;0;0
222.0;fe80::c30c:0:0:7;30;0;0;0;0
222.0;fe80::c30c:0:0:2;10;0;0;0;0
222.0;fe80::c30c:0:0:a;0;0;39;0;0
222.0;fe80::c30c:0:0:b;30;0;30;0;0
222.0;fe80::c30c:0:0:8;23;0;0;0;0
223.0;fe80::c30c:0:0:2;20;0;59;0;0
223.0;fe80::c30c:0:0:5;30;0;0;0;0
224.0;fe80::c30c:0:0:c;0;244;0;0;1
225.0;fe80::c30c:0:0:c;0;224;15;0;1
226.0;fe80::c30c:0:0:9;0;0;63;0;0
226.0;fe80::c30c:0:0:7;30;0;0;0;0
226.0;fe80::c30c:0:0:2;0;0;35;0;0
226.0;fe80::c30c:0:0:c;0;0;3;0;1
226.0;fe80::c30c:0:0:8;30;0;0;0;0
227.0;fe80::c30c:0:0:2;30;0;0;0;0
227.0;fe80::c30c:0:0:9;30;0;0;0;0
227.0;fe80::c30c:0:0:a;30;0;0;0;0
227.0;fe80::c30c:0:0:b;14;0;30;0;0
228.0;fe80::c30c:0:0:4;0;0;61;0;0
228.0;fe80::c30c:0:0:3;16;0;0;0;0
228.0;fe80::c30c:0:0:5;30;0;0;0;0
228.0;fe80::c30c:0:0:a;0;0;33;0;0
228.0;fe80::c30c:0:0:b;16;0;0;0;0
228.0;fe80::c30c:0:0:6;30;0;0;0;0
229.0;fe80::c30c:0:0:4;30;0;0;0;0
229.0;fe80::c30c:0:0:c;0;26;0;0;1
229.0;fe80::c30c:0:0:3;14;0;0;0;0
230.0;fe80::c30c:0:0:c;0;278;0;0;1
231.0;fe80::c30c:0:0:2;0;0;50;0;0
231.0;fe80::c30c:0:0:c;0;138;0;0;1
231.0;fe80::c30c:0:0:9;0;0;3;0;0
232.0;fe80::c30c:0:0:c;0;182;0;0;1
232.0;fe80::c30c:0:0:9;0;0;8;0;0
232.0;fe80::c30c:0:0:b;5;0;0;0;0
232.0;fe80::c30c:0:0:8;30;0;0;0;0
233.0;fe80::c30c:0:0:4;30;0;0;0;0
233.0;fe80::c30c:0:0:9;30;0;0;0;0
233.0;fe80::c30c:0:0:7;30;0;0;0;0
233.0;fe80::c30c:0:0:5;19;0;0;0;0
233.0;fe80::c30c:0:0:b;25;0;0;0;0
233.0;fe80::c30c:0:0:a;30;0;48;0;0
233.0;fe80::c30c:0:0:6;30;0;0;0;0
234.0;fe80::c30c:0:0:5;11;0;0;0;0
234.0;fe80::c30c:0:0:2;15;0;0;0;0
234.0;fe80::c30c:0:0:c;0;122;0;0;1
235.0;fe80::c30c:0:0:5;0;0;13;0;0
235.0;fe80::c30c:0:0:c;0;214;0;0;1
236.0;fe80::c30c:0:0:c;0;156;0;0;1
237.0;fe80::c30c:0:0:9;30;0;0;0;0
237.0;fe80::c30c:0:0:5;3;0;0;0;0
237.0;fe80::c30c:0:0:c;0;156;0;0;1
237.0;fe80::c30c:0:0:6;30;0;0;0;0
237.0;fe80::c30c:0:0:8;30;0;0;0;0
238.0;fe80::c30c:0:0:4;30;0;0;0;0
238.0;fe80::c30c:0:0:5;27;0;37;0;0
238.0;fe80::c30c:0:0:a;9;0;0;0;0
238.0;fe80::c30c:0:0:c;0;24;0;0;1
238.0;fe80::c30c:0:0:b;16;0;0;0;0
239.0;fe80::c30c:0:0:9;0;0;25;0;0
239.0;fe80::c30c:0:0:2;30;0;0;0;0
239.0;fe80::c30c:0:0:a;21;0;11;0;0
239.0;fe80::c30c:0:0:c;0;40;0;0;1
239.0;fe80::c30c:0:0:b;0;0;29;0;0
240.0;fe80::c30c:0:0:4;0;0;20;0;0
240.0;fe80::c30c:0:0:c;0;215;24;0;1
241.0;fe80::c30c:0:0:c;0;174;0;0;1
241.0;fe80::c30c:0:0:b;30;0;0;0;0
242.0;fe80::c30c:0:0:5;0;0;2;0;0
242.0;fe80::c30c:0:0:2;0;0;197;0;0
242.0;fe80::c30c:0:0:6;30;0;0;0;0
243.0;fe80::c30c:0:0:2;0;0;67;0;0
243.0;fe80::c30c:0:0:4;30;0;0;0;0
243.0;fe80::c30c:0:0:a;22;0;78;0;0
243.0;fe80::c30c:0:0:7;60;0;0;0;0
244.0;fe80::c30c:0:0:a;8;0;98;0;0
244.0;fe80::c30c:0:0:8;30;0;0;0;0
245.0;fe80::c30c:0:0:2;30;0;22;0;0
245.0;fe80::c30c:0:0:c;0;47;0;0;1
245.0;fe80::c30c:0:0:a;0;0;11;0;0
245.0;fe80::c30c:0:0:5;30;0;0;0;0
246.0;fe80::c30c:0:0:c;0;265;0;0;1
246.0;fe80::c30c:0:0:9;0;0;6;0;0
247.0;fe80::c30c:0:0:4;0;0;27;0;0
247.0;fe80::c30c:0:0:c;0;140;0;0;1
247.0;fe80::c30c:0:0:9;30;0;0;0;0
248.0;fe80::c30c:0:0:5;30;0;0;0;0
248.0;fe80::c30c:0:0:2;30;0;0;0;0
248.0;fe80::c30c:0:0:c;0;160;0;0;1
248.0;fe80::c30c:0:0:3;30;0;0;0;0
249.0;fe80::c30c:0:0:4;30;0;0;0;0
249.0;fe80::c30c:0:0:5;0;0;64;0;0
249.0;fe80::c30c:0:0:6;30;0;0;0;0
249.0;fe80::c30c:0:0:a;30;0;0;0;0
249.0;fe80::c30c:0:0:c;0;78;0;0;1
249.0;fe80::c30c:0:0:b;0;0;2;0;0
249.0;fe80::c30c:0:0:8;30;0;0;0;0
250.0;fe80::c30c:0:0:c;0;232;0;0;1
250.0;fe80::c30c:0:0:9;30;0;0;0;0
251.0;fe80::c30c:0:0:c;0;168;0;0;1
251.0;fe80::c30c:0:0:b;30;0;0;0;0
252.0;fe80::c30c:0:0:2;30;0;81;0;0
252.0;fe80::c30c:0:0:c;0;2;0;0;1
252.0;fe80::c30c:0:0:8;30;0;0;0;0
253.0;fe80::c30c:0:0:2;0;0;271;0;0
254.0;fe80::c30c:0:0:2;0;0;67;0;0
254.0;fe80::c30c:0:0:c;0;156;0;0;1
254.0;fe80::c30c:0:0:5;30;0;0;0;0
255.0;fe80::c30c:0:0:c;0;117;30;0;1
255.0;fe80::c30c:0:0:9;30;0;0;0;0
255.0;fe80::c30c:0:0:a;30;0;0;0;0
255.0;fe80::c30c:0:0:7;60;0;0;0;0
256.0;fe80::c30c:0:0:2;0;0;62;0;0
256.0;fe80::c30c:0:0:4;30;0;0;0;0
256.0;fe80::c30c:0:0:c;0;128;3;0;1
257.0;fe80::c30c:0:0:4;30;0;28;0;0
257.0;fe80::c30c:0:0:9;30;0;0;0;0
257.0;fe80::c30c:0:0:2;30;0;0;0;0
257.0;fe80::c30c:0:0:5;0;0;4;0;0
257.0;fe80::c30c:0:0:c;0;28;0;0;1
257.0;fe80::c30c:0:0:b;19;0;0;0;0
258.0;fe80::c30c:0:0:5;30;0;0;0;0
258.0;fe80::c30c:0:0:a;30;0;50;0;0
258.0;fe80::c30c:0:0:6;60;0;0;0;0
258.0;fe80::c30c:0:0:b;11;0;78;0;0
259.0;fe80::c30c:0:0:9;0;0;34;0;0
259.0;fe80::c30c:0:0:b;0;0;18;0;0
259.0;fe80::c30c:0:0:7;30;0;0;0;0
259.0;fe80::c30c:0:0:8;30;0;0;0;0
260.0;fe80::c30c:0:0:c;0;169;0;0;1
260.0;fe80::c30c:0:0:b;0;0;4;0;0
261.0;fe80::c30c:0:0:c;0;283;0;0;1
262.0;fe80::c30c:0:0:c;0;172;0;0;1
262.0;fe80::c30c:0:0:b;30;0;0;0;0
263.0;fe80::c30c:0:0:2;30;0;0;0;0
263.0;fe80::c30c:0:0:4;30;0;0;0;0
263.0;fe80::c30c:0:0:c;0;141;0;0;1
263.0;fe80::c30c:0:0:8;30;0;0;0;0
264.0;fe80::c30c:0:0:c;0;171;0;0;1
264.0;fe80::c30c:0:0:6;30;0;0;0;0
264.0;fe80::c30c:0:0:7;30;0;0;0;0
265.0;fe80::c30c:0:0:5;30;0;23;0;0
265.0;fe80::c30c:0:0:c;0;147;0;0;1
265.0;fe80::c30c:0:0:a;30;0;0;0;0
266.0;fe80::c30c:0:0:2;0;0;68;0;0
266.0;fe80::c30c:0:0:c;0;9;0;0;1
266.0;fe80::c30c:0:0:9;30;0;0;0;0
266.0;fe80::c30c:0:0:7;30;0;0;0;0
267.0;fe80::c30c:0:0:4;30;0;0;0;0
267.0;fe80::c30c:0:0:2;30;0;0;0;0
267.0;fe80::c30c:0:0:b;60;0;0;0;0
267.0;fe80::c30c:0:0:6;30;0;0;0;0
267.0;fe80::c30c:0:0:8;30;0;0;0;0
268.0;fe80::c30c:0:0:5;30;0;0;0;0
268.0;fe80::c30c:0:0:c;0;12;0;0;1
268.0;fe80::c30c:0:0:9;30;0;0;0;0
268.0;fe80::c30c:0:0:a;0;0;39;0;0
269.0;fe80::c30c:0:0:c;0;275;0;0;1
270.0;fe80::c30c:0:0:c;0;181;25;0;1
270.0;fe80::c30c:0:0:b;0;0;11;0;0
271.0;fe80::c30c:0:0:c;0;142;0;0;1
271.0;fe80::c30c:0:0:9;0;0;62;0;0
271.0;fe80::c30c:0:0:b;30;0;3;0;0
272.0;fe80::c30c:0:0:4;30;0;25;0;0
272.0;fe80::c30c:0:0:9;30;0;0;0;0
272.0;fe80::c30c:0:0:7;30;0;0;0;0
272.0;fe80::c30c:0:0:a;39;0;0;0;0
272.0;fe80::c30c:0:0:c;0;14;0;0;1
272.0;fe80::c30c:0:0:6;30;0;0;0;0
272.0;fe80::c30c:0:0:8;30;0;0;0;0
273.0;fe80::c30c:0:0:2;30;0;26;0;0
273.0;fe80::c30c:0:0:c;0;73;0;0;1
273.0;fe80::c30c:0:0:a;21;0;8;0;0
274.0;fe80::c30c:0:0:c;0;236;0;0;1
275.0;fe80::c30c:0:0:c;0;159;0;0;1
276.0;fe80::c30c:0:0:2;0;0;33;0;0
276.0;fe80::c30c:0:0:a;9;0;0;0;0
276.0;fe80::c30c:0:0:c;0;156;0;0;1
276.0;fe80::c30c:0:0:6;30;0;0;0;0
277.0;fe80::c30c:0:0:5;18;0;117;0;0
277.0;fe80::c30c:0:0:9;30;0;8;0;0
277.0;fe80::c30c:0:0:a;21;0;11;0;0
277.0;fe80::c30c:0:0:8;14;0;0;0;0
278.0;fe80::c30c:0:0:5;42;0;169;0;0
278.0;fe80::c30c:0:0:4;30;0;0;0;0
278.0;fe80::c30c:0:0:7;30;0;0;0;0
278.0;fe80::c30c:0:0:8;16;0;0;0;0
279.0;fe80::c30c:0:0:4;0;0;31;0;0
279.0;fe80::c30c:0:0:5;0;0;3;0;0
279.0;fe80::c30c:0:0:2;30;0;0;0;0
279.0;fe80::c30c:0:0:a;0;0;26;0;0
279.0;fe80::c30c:0:0:c;0;147;0;0;1
279.0;fe80::c30c:0:0:b;0;0;28;0;0
280.0;fe80::c30c:0:0:c;0;162;0;0;1
280.0;fe80::c30c:0:0:b;30;0;0;0;0
281.0;fe80::c30c:0:0:5;4;0;6;0;0
281.0;fe80::c30c:0:0:2;0;0;24;0;0
281.0;fe80::c30c:0:0:c;0;159;0;0;1
282.0;fe80::c30c:0:0:5;26;0;0;0;0
282.0;fe80::c30c:0:0:c;0;73;0;0;1
282.0;fe80::c30c:0:0:a;30;0;0;0;0
283.0;fe80::c30c:0:0:9;16;0;0;0;0
283.0;fe80::c30c:0:0:7;30;0;0;0;0
283.0;fe80::c30c:0:0:6;30;0;0;0;0
283.0;fe80::c30c:0:0:c;0;126;0;0;1
283.0;fe80::c30c:0:0:b;30;0;0;0;0
283.0;fe80::c30c:0:0:8;30;0;0;0;0
284.0;fe80::c30c:0:0:c;0;98;0;0;1
284.0;fe80::c30c:0:0:9;0;0;179;0;0
285.0;fe80::c30c:0:0:c;0;99;0;0;1
285.0;fe80::c30c:0:0:9;0;0;172;0;0
286.0;fe80::c30c:0:0:2;0;0;32;0;0
286.0;fe80::c30c:0:0:5;0;0;64;0;0
286.0;fe80::c30c:0:0:a;30;0;0;0;0
286.0;fe80::c30c:0:0:c;0;57;0;0;1
286.0;fe80::c30c:0:0:b;30;0;0;0;0
286.0;fe80::c30c:0:0:8;30;0;0;0;0
287.0;fe80::c30c:0:0:5;30;0;0;0;0
287.0;fe80::c30c:0:0:4;60;0;0;0;0
287.0;fe80::c30c:0:0:2;38;0;0;0;0
287.0;fe80::c30c:0:0:9;30;0;0;0;0
288.0;fe80::c30c:0:0:2;22;0;160;0;0
288.0;fe80::c30c:0:0:4;0;0;51;0;0
288.0;fe80::c30c:0:0:6;7;0;0;0;0
289.0;fe80::c30c:0:0:4;0;0;36;0;0
289.0;fe80::c30c:0:0:6;23;0;0;0;0
289.0;fe80::c30c:0:0:7;30;0;0;0;0
290.0;fe80::c30c:0:0:2;0;0;19;0;0
290.0;fe80::c30c:0:0:9;0;0;37;0;0
290.0;fe80::c30c:0:0:b;0;0;33;0;0
291.0;fe80::c30c:0:0:5;0;0;38;0;0
291.0;fe80::c30c:0:0:c;0;57;0;0;1
291.0;fe80::c30c:0:0:a;0;0;29;0;0
292.0;fe80::c30c:0:0:c;0;255;0;0;1
293.0;fe80::c30c:0:0:c;0;156;0;0;1
294.0;fe80::c30c:0:0:c;0;145;0;0;1
294.0;fe80::c30c:0:0:b;30;0;0;0;0
294.0;fe80::c30c:0:0:7;30;0;0;0;0
294.0;fe80::c30c:0:0:8;30;0;0;0;0
295.0;fe80::c30c:0:0:5;30;0;0;0;0
295.0;fe80::c30c:0:0:c;0;157;0;0;1
296.0;fe80::c30c:0:0:2;30;0;0;0;0
296.0;fe80::c30c:0:0:c;0;165;0;0;1
296.0;fe80::c30c:0:0:9;30;0;0;0;0
297.0;fe80::c30c:0:0:a;30;0;0;0;0
297.0;fe80::c30c:0:0:c;0;154;0;0;1
297.0;fe80::c30c:0:0:6;30;0;0;0;0
298.0;fe80::c30c:0:0:4;8;0;0;0;0
298.0;fe80::c30c:0:0:c;0;159;0;0;1
298.0;fe80::c30c:0:0:3;1;0;0;0;0
298.0;fe80::c30c:0:0:a;0;0;2;0;0
299.0;fe80::c30c:0:0:4;22;0;3;0;0
299.0;fe80::c30c:0:0:3;29;0;0;0;0
299.0;fe80::c30c:0:0:7;28;0;0;0;0
299.0;fe80::c30c:0:0:5;0;0;4;0;0
299.0;fe80::c30c:0:0:c;0;102;0;0;1
299.0;fe80::c30c:0:0:b;30;0;1;0;0
299.0;fe80::c30c:0:0:8;30;0;0;0;0
300.0;fe80::c30c:0:0:4;30;0;205;0;0
300.0;fe80::c30c:0:0:9;30;0;219;0;0
301.0;fe80::c30c:0:0:4;0;0;107;0;0
301.0;fe80::c30c:0:0:9;0;0;110;0;0
301.0;fe80::c30c:0:0:b;0;0;75;0;0
301.0;fe80::c30c:0:0:c;0;69;0;0;1
301.0;fe80::c30c:0:0:6;30;0;0;0;0
302.0;fe80::c30c:0:0:2;30;0;17;0;0
302.0;fe80::c30c:0:0:c;0;231;0;0;1
303.0;fe80::c30c:0:0:c;0;142;0;0;1
303.0;fe80::c30c:0:0:a;30;0;0;0;0
304.0;fe80::c30c:0:0:5;30;0;0;0;0
304.0;fe80::c30c:0:0:c;0;182;0;0;1
304.0;fe80::c30c:0:0:6;30;0;0;0;0
304.0;fe80::c30c:0:0:8;3;0;0;0;0
305.0;fe80::c30c:0:0:9;30;0;0;0;0
305.0;fe80::c30c:0:0:7;30;0;0;0;0
305.0;fe80::c30c:0:0:a;30;0;0;0;0
305.0;fe80::c30c:0:0:c;0;47;0;0;1
305.0;fe80::c30c:0:0:8;27;0;0;0;0
306.0;fe80::c30c:0:0:2;30;0;0;0;0
306.0;fe80::c30c:0:0:c;0;241;0;0;1
307.0;fe80::c30c:0:0:c;0;180;0;0;1
307.0;fe80::c30c:0:0:b;30;0;0;0;0
308.0;fe80::c30c:0:0:c;0;77;195;0;1
308.0;fe80::c30c:0:0:3;30;0;0;0;0
309.0;fe80::c30c:0:0:4;30;0;52;0;0
309.0;fe80::c30c:0:0:9;30;0;0;0;0
309.0;fe80::c30c:0:0:c;0;40;37;0;1
309.0;fe80::c30c:0:0:6;30;0;0;0;0
309.0;fe80::c30c:0:0:8;30;0;0;0;0
310.0;fe80::c30c:0:0:4;0;0;36;0;0
310.0;fe80::c30c:0:0:7;30;0;0;0;0
310.0;fe80::c30c:0:0:5;60;0;71;0;0
310.0;fe80::c30c:0:0:2;30;0;0;0;0
310.0;fe80::c30c:0:0:c;0;54;0;0;1
311.0;fe80::c30c:0:0:c;0;102;0;0;1
311.0;fe80::c30c:0:0:a;0;0;131;0;0
312.0;fe80::c30c:0:0:a;0;0;207;0;0
312.0;fe80::c30c:0:0:b;14;0;0;0;0
313.0;fe80::c30c:0:0:4;59;0;0;0;0
313.0;fe80::c30c:0:0:9;30;0;48;0;0
313.0;fe80::c30c:0:0:5;30;0;0;0;0
313.0;fe80::c30c:0:0:b;16;0;0;0;0
313.0;fe80::c30c:0:0:6;30;0;0;0;0
313.0;fe80::c30c:0:0:8;30;0;0;0;0
314.0;fe80::c30c:0:0:4;1;0;0;0;0
314.0;fe80::c30c:0:0:c;0;156;0;0;1
314.0;fe80::c30c:0:0:b;0;0;26;0;0
315.0;fe80::c30c:0:0:c;0;156;0;0;1
315.0;fe80::c30c:0:0:a;30;0;0;0;0
315.0;fe80::c30c:0:0:7;30;0;0;0;0
315.0;fe80::c30c:0:0:b;30;0;0;0;0
316.0;fe80::c30c:0:0:2;30;0;39;0;0
316.0;fe80::c30c:0:0:c;0;156;7;0;1
317.0;fe80::c30c:0:0:c;0;156;3;0;1
317.0;fe80::c30c:0:0:a;0;0;30;0;0
317.0;fe80::c30c:0:0:8;5;0;0;0;0
318.0;fe80::c30c:0:0:4;30;0;0;0;0
318.0;fe80::c30c:0:0:9;30;0;0;0;0
318.0;fe80::c30c:0:0:5;30;0;20;0;0
318.0;fe80::c30c:0:0:a;30;0;0;0;0
318.0;fe80::c30c:0:0:b;0;0;18;0;0
318.0;fe80::c30c:0:0:6;30;0;0;0;0
318.0;fe80::c30c:0:0:8;25;0;0;0;0
319.0;fe80::c30c:0:0:4;0;0;14;0;0
319.0;fe80::c30c:0:0:c;0;133;0;0;1
319.0;fe80::c30c:0:0:9;0;0;3;0;0
319.0;fe80::c30c:0:0:b;30;0;4;0;0
320.0;fe80::c30c:0:0:2;0;0;24;0;0
320.0;fe80::c30c:0:0:c;0;179;0;0;1
321.0;fe80::c30c:0:0:2;30;0;0;0;0
321.0;fe80::c30c:0:0:3;30;0;0;0;0
321.0;fe80::c30c:0:0:a;0;0;11;0;0
321.0;fe80::c30c:0:0:7;51;0;0;0;0
322.0;fe80::c30c:0:0:4;30;0;0;0;0
322.0;fe80::c30c:0:0:9;30;0;0;0;0
322.0;fe80::c30c:0:0:7;9;0;0;0;0
322.0;fe80::c30c:0:0:2;30;0;0;0;0
322.0;fe80::c30c:0:0:5;30;0;0;0;0
322.0;fe80::c30c:0:0:a;12;0;0;0;0
322.0;fe80::c30c:0:0:8;30;0;0;0;0
323.0;fe80::c30c:0:0:5;0;0;77;0;0
323.0;fe80::c30c:0:0:a;18;0;0;0;0
323.0;fe80::c30c:0:0:b;30;0;0;0;0
323.0;fe80::c30c:0:0:c;0;16;0;0;1
323.0;fe80::c30c:0:0:6;30;0;0;0;0
324.0;fe80::c30c:0:0:c;0;161;0;0;1
324.0;fe80::c30c:0:0:b;0;0;61;0;0
325.0;fe80::c30c:0:0:5;0;0;121;0;0
325.0;fe80::c30c:0:0:4;0;0;25;0;0
325.0;fe80::c30c:0:0:c;0;135;0;0;1
325.0;fe80::c30c:0:0:9;0;0;144;0;0
326.0;fe80::c30c:0:0:4;0;0;145;0;0
326.0;fe80::c30c:0:0:3;30;0;0;0;0
326.0;fe80::c30c:0:0:9;0;0;128;0;0
326.0;fe80::c30c:0:0:5;0;0;21;0;0
326.0;fe80::c30c:0:0:b;30;0;0;0;0
327.0;fe80::c30c:0:0:4;6;0;0;0;0
327.0;fe80::c30c:0:0:9;0;0;11;0;0
327.0;fe80::c30c:0:0:7;30;0;0;0;0
327.0;fe80::c30c:0:0:5;30;0;0;0;0
327.0;fe80::c30c:0:0:2;30;0;0;0;0
327.0;fe80::c30c:0:0:a;30;0;0;0;0
327.0;fe80::c30c:0:0:6;18;0;0;0;0
327.0;fe80::c30c:0:0:8;30;0;0;0;0
328.0;fe80::c30c:0:0:a;0;0;104;0;0
328.0;fe80::c30c:0:0:4;24;0;0;0;0
328.0;fe80::c30c:0:0:9;30;0;0;0;0
328.0;fe80::c30c:0:0:6;12;0;0;0;0
329.0;fe80::c30c:0:0:2;0;0;10;0;0
329.0;fe80::c30c:0:0:5;0;0;30;0;0
329.0;fe80::c30c:0:0:a;0;0;3;0;0
329.0;fe80::c30c:0:0:c;0;156;0;0;1
329.0;fe80::c30c:0:0:b;0;0;9;0;0
330.0;fe80::c30c:0:0:5;0;0;5;0;0
330.0;fe80::c30c:0:0:c;0;168;0;0;1
331.0;fe80::c30c:0:0:5;30;0;0;0;0
331.0;fe80::c30c:0:0:a;0;0;12;0;0
331.0;fe80::c30c:0:0:c;0;160;0;0;1
331.0;fe80::c30c:0:0:6;30;0;0;0;0
332.0;fe80::c30c:0:0:4;0;0;1;0;0
332.0;fe80::c30c:0:0:c;0;225;0;0;1
332.0;fe80::c30c:0:0:b;30;0;0;0;0
333.0;fe80::c30c:0:0:9;30;0;0;0;0
333.0;fe80::c30c:0:0:3;30;0;0;0;0
333.0;fe80::c30c:0:0:7;30;0;0;0;0
333.0;fe80::c30c:0:0:2;1;0;0;0;0
333.0;fe80::c30c:0:0:c;0;227;0;0;1
334.0;fe80::c30c:0:0:2;29;0;0;0;0
334.0;fe80::c30c:0:0:4;30;0;20;0;0
334.0;fe80::c30c:0:0:c;0;156;0;0;1
335.0;fe80::c30c:0:0:b;7;0;0;0;0
335.0;fe80::c30c:0:0:c;0;156;0;0;1
335.0;fe80::c30c:0:0:a;29;0;0;0;0
335.0;fe80::c30c:0:0:8;30;0;0;0;0
336.0;fe80::c30c:0:0:a;0;0;28;0;0
336.0;fe80::c30c:0:0:c;0;132;0;0;1
336.0;fe80::c30c:0:0:b;23;0;0;0;0
337.0;fe80::c30c:0:0:4;30;0;0;0;0
337.0;fe80::c30c:0:0:9;30;0;0;0;0
337.0;fe80::c30c:0:0:2;30;0;20;0;0
337.0;fe80::c30c:0:0:a;30;0;0;0;0
337.0;fe80::c30c:0:0:c;0;24;24;0;1
337.0;fe80::c30c:0:0:6;30;0;0;0;0
338.0;fe80::c30c:0:0:4;0;0;29;0;0
338.0;fe80::c30c:0:0:9;0;0;30;0;0
338.0;fe80::c30c:0:0:7;30;0;0;0;0
338.0;fe80::c30c:0:0:5;0;0;37;0;0
338.0;fe80::c30c:0:0:c;0;117;0;0;1
338.0;fe80::c30c:0:0:b;0;0;33;0;0
338.0;fe80::c30c:0:0:8;30;0;0;0;0
339.0;fe80::c30c:0:0:4;0;0;3;0;0
339.0;fe80::c30c:0:0:c;0;156;0;0;1
340.0;fe80::c30c:0:0:c;0;156;0;0;1
340.0;fe80::c30c:0:0:9;0;0;1;0;0
341.0;fe80::c30c:0:0:4;30;0;0;0;0
341.0;fe80::c30c:0:0:9;0;0;3;0;0
341.0;fe80::c30c:0:0:7;30;0;0;0;0
341.0;fe80::c30c:0:0:5;60;0;0;0;0
341.0;fe80::c30c:0:0:b;26;0;0;0;0
341.0;fe80::c30c:0:0:6;30;0;0;0;0
341.0;fe80::c30c:0:0:8;27;0;0;0;0
342.0;fe80::c30c:0:0:9;30;0;0;0;0
342.0;fe80::c30c:0:0:2;30;0;0;0;0
342.0;fe80::c30c:0:0:a;30;0;39;0;0
342.0;fe80::c30c:0:0:b;2;0;0;0;0
342.0;fe80::c30c:0:0:8;1;0;0;0;0
343.0;fe80::c30c:0:0:2;0;0;31;0;0
343.0;fe80::c30c:0:0:4;0;0;19;0;0
343.0;fe80::c30c:0:0:c;0;7;0;0;1
343.0;fe80::c30c:0:0:b;0;0;3;0;0
344.0;fe80::c30c:0:0:c;0;282;0;0;1
345.0;fe80::c30c:0:0:c;0;179;0;0;1
346.0;fe80::c30c:0:0:2;0;0;38;0;0
346.0;fe80::c30c:0:0:c;0;156;0;0;1
